aid,attribute
21998,Sheffield Childrens NHS Fdn Trust
21999,Sheffield Childrens NHS Trust Fdn
22000,Sheffield Childrens Natl Hlth Serv NHS Trust
22001,Sheffield Teaching Hosp NHS Fdn Trust
22002,Sheldon Hart Mt Natl Wildlife Refuge Complex
22003,Shell Global Solut
22004,Shell Int Explorat & Prod
22005,Shell Int Explorat & Prod Inc
22006,Shell Int Exploration & Prod Inc
22007,Shell Technol NorwayAS
22008,Shelter Outreach Serv
22009,ShenYang Pharmaceut Univ
22010,ShenZhen Univ
22011,Shenandoah Univ
22012,Shengyang Jianzhu Univ
22013,Shenyang Acad Environm Sci
22014,Shenyang Agr Univ
22015,Shenyang Ligong Univ
22016,Shenyang Normal Univ
22017,Shenyang Northern Hosp
22018,Shenyang Pharmaceut Univ
22019,Shenyang Sport Univ
22020,Shenyang Univ Chem Technol
22021,Shenyin & Wanguo Secur Co Ltd
22022,Shenzhen Baoan Matern & Child Hlth Hosp
22023,Shenzhen Baoan Maternal & Child Hlth Hosp
22024,Shenzhen Childrens Hosp
22025,Shenzhen Ctr Dis Control & Prevent
22026,Shenzhen Genoimmune Med Inst GIMI
22027,Shenzhen Grad Sch
22028,Shenzhen Huahan Gene Life Technol Co Ltd
22029,Shenzhen Insitutes Adv Technol
22030,Shenzhen Inst Adv Technol
22031,Shenzhen Inst Neurosci
22032,Shenzhen Inst Xiang Ya Biomed
22033,Shenzhen Inst Xiangya Biomed
22034,Shenzhen Inst Xianyang Biomed
22035,Shenzhen Jinzhou Precis Technol Corp
22036,Shenzhen Newccess Ind Co Ltd
22037,Shenzhen Peoples Hosp
22038,Shenzhen Polytech
22039,Shenzhen Univ
22040,Shepherd Ctr
22041,Shepherd Univ
22042,Shepherds Univ
22043,Sheppard Pratt Hosp
22044,Sher E Bangla Agr Univ
22045,Sher E Kashmir Univ Agr Sci & Technol
22046,Sher Kashmir Inst Med Sci
22047,Sherbrooke Univ
22048,Sheri Kashmir Inst Med Sci
22049,Sheridan Coll
22050,Sheridan Mem Hosp
22051,Sheridan Res & Extens Ctr
22052,Sherikashmir Inst Med Sci
22053,Sherwin Williams Co
22054,Shiatsu Orbassano
22055,Shields Hlth Care Grp
22056,Shifa Trust Eye Hosp
22057,Shiga Med Univ
22058,Shiga Univ Med Sci
22059,Shih Chien Univ
22060,Shih Chien Univ Kaohsiung
22061,Shihezi Univ
22062,Shijiazhuang First Eye Hosp
22063,Shijiazhuang Mech Engn Coll
22064,Shijiazhuang Tiedao Univ
22065,Shijiazhuang Univ Econ
22066,Shimadzu Co Ltd
22067,Shimane Univ
22068,Shin Kong Wu Ho Mem Hosp
22069,ShinHeung Coll
22070,Shinjo Eye Clin
22071,Shinshu Univ
22072,Shiraz Univ
22073,Shiraz Univ Med Sci
22074,Shiraz Univ Technol
22075,Shire
22076,Shire Dev LLC
22077,Shire Human Genet Therapies
22078,Shire Pharmaceut
22079,Shire Pharmaceut Dev Ltd
22080,Shirley Ryan AbilityLab
22081,Shiv Nadar Univ
22082,Shizuoka Canc Ctr
22083,Shizuoka Canc Ctr Hosp & Res Inst
22084,Shizuoka Municipal Hosp
22085,Shizuoka Univ
22086,Shodair Childrens Hosp
22087,Shoolini Univ
22088,Shore Arthrit Rheumatism Associates
22089,Shores Treatment & Recovery
22090,Shores Treatment & Recovery Ctr
22091,Shores Treatment Recovery Ctr
22092,Shoulder Ctr Kentucky
22093,Shout It Now
22094,Showa Pharmaceut Univ
22095,Showa Univ
22096,Shri Guru Ram Rai Inst Technol & Sci
22097,Shriners Hosp Children
22098,Shriners Hosp Children Boston
22099,Shriners Hosp Children Northern Calif
22100,Shriners Hosp Children Portland
22101,Shriners Hosp Crippled Children
22102,Shriners Hosp Pediat Res
22103,Shunde Polytech
22104,Shwe Min Hosp
22105,Siam Univ
22106,Siberian Fed Univ
22107,Siberian Phys Tech Inst
22108,Sibley Ctr Gynecol Oncol & Adv Pelv Surg
22109,Sibley Heart Ctr Cardiol
22110,Sibley Mem Hosp
22111,Sichuan Acad Forestry
22112,Sichuan Acad Grassland Sci
22113,Sichuan Acad Med Sci
22114,Sichuan Agr Univ
22115,Sichuan Canc Hosp & Inst
22116,Sichuan Ctr Dis Control & Prevent
22117,Sichuan Med Univ
22118,Sichuan Prov Ctr Dis Control & Prevent
22119,Sichuan Prov Peoples Hosp
22120,Sichuan Univ
22121,SickKids Hosp
22122,Sickle Cell Ctr
22123,Sidi Mohamed Benabdellah Univ
22124,Sidney Kimmel Canc Ctr
22125,Sidney Kimmel Comprehens Canc Ctr
22126,Sidney Kimmel Comprehens Canc Ctr Johns Hopkins
22127,Sidra
22128,Sidra Med & Res Ctr
22129,Sidra Res & Med Ctr
22130,Siebel Ctr
22131,Siemens
22132,Siemens AG
22133,Siemens AG Healthcare Sect
22134,Siemens Corp Res & Technol
22135,Siemens Healthcare
22136,Siemens Hlth Serv
22137,Siemens Ind Inc
22138,Siemens Med Solut USA
22139,Siemens Med Solut USA Inc
22140,Siemens Med Solutions USA Inc
22141,Siena Coll
22142,Siena Univ Hosp
22143,Sierra Internal Med
22144,Sierra Leone China Friendship Hosp
22145,Sierra Leone Minist Hlth & Sanitat
22146,Sierra Med Hosp
22147,Sierra Nevada Nephrol Access Ctr
22148,Sight & Life
22149,Sigma Aldrich Co LLC
22150,Sigma Aldrich Res Biotech
22151,Sigma Dent Specialists
22152,Sigma Space Corp
22153,Sigma Tau Pharmaceut
22154,Sigmovir Biosyst Inc
22155,Sigmund Freud Private Univ
22156,Sigmund Freud Univ
22157,Signal Solut
22158,Signal Solut LLC
22159,Signature Supply Inc
22160,Sigrity Inc
22161,Siirt Univ
22162,Sika Technol AG Cent Res
22163,Sikkim Manipal Univ
22164,Silesian Ctr Heart Dis Zabrze
22165,Silesian Univ
22166,Silesian Univ Opava
22167,Silv Analyt
22168,Silva Tarouca Res Inst
22169,Silva Tarouca Res Inst Landscape & Ornamental Gar
22170,Silver Chain Nursing Assoc
22171,Silver Workers Res Inst
22172,Silverside Detectors Inc
22173,Silvestrum Climate Associates LLC
22174,Silvics Analyt
22175,Simao Teachers Coll
22176,Simcyp Certara
22177,Simcyp Ltd
22178,Sime Darby Res Sdn
22179,Simerics Inc
22180,Simmons Coll
22181,Simmons Comprehens Canc Ctr
22182,Simmons Foods Inc
22183,Simon Fdn Continence
22184,Simon Fraser Univ
22185,Simon Frasier Univ
22186,Simons Fdn
22187,Simpson Univ
22188,Sims Cattle Co LLC
22189,Simula Res Lab
22190,Simulat Plus Inc
22191,Sina Hosp
22192,Sina Trauma & Surg Res Ctr
22193,Sinai Ctr Thrombosis Res
22194,Sinai Grace
22195,Sinai Grace Hosp
22196,Sinai Hlth Syst
22197,Sinai Hosp
22198,Sinai Hosp Baltimore
22199,Sinai Hospital
22200,Sinai Sch Med
22201,SingHealth
22202,Singapore Bot Gardens
22203,Singapore Bot Gardens & Natl Pk Board
22204,Singapore Cord Blood Bank Ltd
22205,Singapore Ctr Environm Life Sci Engn
22206,Singapore Eye Res Inst
22207,Singapore Gen Hosp
22208,Singapore Hlth Sci Author
22209,Singapore Inst Clin Sci A STAR
22210,Singapore Lipidomic Incubator SLING
22211,Singapore MIT Alliance Res & Technol
22212,Singapore Management Univ
22213,Singapore Natl Environm Agcy
22214,Singapore Natl Eye Ctr
22215,Singapore Sch
22216,Singapore Univ Social Sci
22217,Singapore Univ Technol & Design
22218,Singular Univ
22219,Sinhgad Coll Engn
22220,Sinmat Inc
22221,Sino Shaanxi Nucl Ind Grp Geol Survey Co Ltd
22222,Sinodanish Ctr Educ & Res
22223,Sinop Univ
22224,Sinopharm Yangzhou VAC Biol Engn Co Ltd
22225,Sint Antonius
22226,Sint Elisabeth Ziekenhuis
22227,Sinus & Nasal Inst Florida
22228,Sinus & Nasal Inst Florida Fdn
22229,Sioux Nation Ag
22230,Sir Charles Gairdner Hosp
22231,Sir Thutob Namgyal Mem Hosp
22232,Sir Wilfrid Laurier Univ
22233,Sirenas Marine Discovery
22234,Sirenian Int
22235,Sirio Libanes Hosp
22236,Siriraj Hosp
22237,Sirius Minerals PLC
22238,Sirtex Med Ltd
22239,Siskin Childrens Inst
22240,Siskin Ctr Child & Family Res
22241,Siteman Canc Ctr
22242,Sixth Peoples Hosp Shanghai
22243,Sjogrens Syndrome Fdn
22244,Skane Reg & Univ Labs
22245,Skane Univ
22246,Skane Univ Hosp
22247,Skane Univ Hoswpital
22248,Skidaway Inst Oceanog
22249,Skidmore Coll
22250,Skin & Laser Surg Ctr Penn
22251,SkinCare Phys Chestnut Hill
22252,Skirball Inst
22253,Skobeltsyn Nucl Phys Inst
22254,Skokie Hosp
22255,Skokie Illinois Hosp
22256,Skolkovo Innovat Ctr
22257,Skolkovo Inst Sci & Technol
22258,Sky Isl Alliance Inc
22259,Skyline High Sch
22260,Skyworks Solut
22261,Skyworks Solut Inc
22262,Slippery Rock Univ
22263,Sloan Kettering Inst
22264,Slovak Acad Sci
22265,Slovak Agr Res Ctr
22266,Slovak Univ Agr
22267,Slovak Univ Technol Bratislava
22268,Slovenian Forestry Inst
22269,Smart Nations Technol Dev Inc
22270,SmartBody Phys Therapy
22271,SmartGene Serv SARL
22272,Smarti9 LTDA
22273,Smarti9 Ltda
22274,Smilow Canc Hosp Yale New Haven
22275,Smith & Nephew Inc
22276,Smith Bucklin
22277,Smith Coll
22278,Smithers Viscient Labs
22279,Smithfield Hog Prod Div
22280,Smithsonian Astrophys Observ
22281,Smithsonian Conservat Biol Inst
22282,Smithsonian Environm Res Ctr
22283,Smithsonian Inst
22284,Smithsonian Inst Marine Sci Network
22285,Smithsonian Inst Off Chief Informat Officer
22286,Smithsonian Marine Stn
22287,Smithsonian Marine Stn Ft Pierce
22288,Smithsonian Migratory Bird Ctr
22289,Smithsonian Museum Nat Hist
22290,Smithsonian Natl Museum African Art
22291,Smithsonian Natl Museum Nat Hist
22292,Smithsonian Natl Zool Pk
22293,Smithsonian Trop Res Inst
22294,Smithsonians Natl Zoo & Conservat Biol Inst
22295,Smt Sucheta Kriplani Hosp
22296,Snow & Landscape Res
22297,So Arizona VA Healthcare Syst
22298,So Arkansas Univ
22299,So Calif Coastal Water Res Project
22300,So Calif Liver Ctr
22301,So Calif Permanente Med Grp
22302,So California Permanente Grp
22303,So Connecticut State Univ
22304,So Cross Univ
22305,So Fisheries Ctr
22306,So Florida Water Management Dist
22307,So Illinois Univ
22308,So Med Univ
22309,So Methodist Univ
22310,So Oregon Univ
22311,So Polytech State Univ
22312,So Res Inst
22313,So Univ
22314,So Univ & A&M Coll
22315,So Utah Univ
22316,Soanimuri Gen Hosp
22317,Soc Amer Florists
22318,Soc Assurance Automobile Quebec
22319,Soc Astronom Lunae
22320,Soc Brasileira Reumatol
22321,Soc Brasileira Salvamento Aquat
22322,Soc Brasileira Salvamento Aquat SOBRASA BRAZIL
22323,Soc Conservat Biol
22324,Soc Environm Explorat
22325,Soc His Nat Alcide Orbigny
22326,Soc Hlth & Demog Surveillance
22327,Soc Hosp Med
22328,Soc Maternal Fetal Med
22329,Soc Med Beaulieu
22330,Soc Nucl Med
22331,Soc Obstetricians & Gynaecologists Canada
22332,Soc Publ Hlth Educ
22333,Soc Risk Anal
22334,Soc Southeast Asian Herpetol
22335,Soc Thorac Surg
22336,Soc Thorac Surg Res Ctr
22337,Soc Vasc Surg
22338,Soc Vasc Surg Vasc Qual Initiat Patient Safety Or
22339,Soc Vitro Biol & Meristemat Inc
22340,Social & Hlth Res Ctr
22341,Social & Sci Syst
22342,Social & Sci Syst Inc
22343,Social Sci Res Council
22344,Social Sci Syst
22345,Social Work & Social Adm Dept
22346,Sociedade Brasileira Neurocirurgia
22347,Sociomed Res Associates
22348,Socios En Salud
22349,Socios Salud
22350,Socios Salud Sucursal Peru
22351,Soder Sjukhuset
22352,Sofia Univ
22353,Sofia Univ St Kliment Ohridski
22354,Soft Epi Inc
22355,Soft Impact Ltd
22356,Sogang Univ
22357,Soil & Water Sci Dept
22358,Soil Sci & Conservat Res Inst
22359,Soka Univ
22360,Sokendai Grad Univ Adv Studies
22361,Sokoine Univ
22362,Sokoine Univ Agr
22363,Sokoini Univ Agr
22364,Sol Gel Solut LLC
22365,Solar Tower Org Uk
22366,Solenis LLC
22367,Solid Biosci
22368,SolidWorks Corp
22369,Soligenix Inc
22370,Solove Res Inst
22371,Soltan Inst Nucl Studies
22372,Solvay SA
22373,SomaLogic Inc
22374,Somerset Community Coll
22375,Songwon Univ
22376,Sonimoto Lab
22377,Sonoma Cty Water Agcy
22378,Sonoma State Univ
22379,Sony Comp Sci Labs
22380,Soochow Univ
22381,Sookmyung Womens Univ
22382,Soonchunhyang Univ
22383,Soonchunhyang Univ Hosp
22384,Soonchunhyang Univ Korea
22385,Soongsil Univ
22386,Soothern Univ
22387,Soouthern Univ A&M Coll
22388,Sophia Childrens Univ Hosp
22389,Sorbone Univ
22390,Sorbonne Nouvelle
22391,Sorbonne Paris Cite
22392,Sorbonne Univ
22393,Sorbonne Univ Chair
22394,Sorbonne Univ Paris
22395,Sorbonne Univ Paris 06
22396,Sorbonne Univ Paris 6
22397,Sorlandet Hosp
22398,Soroka Med Ctr
22399,Soroka Univ
22400,Soterix Med Inc
22401,Sound Global Ltd
22402,Sound Pharmaceut
22403,Sound Seas
22404,Sound VAMC Puget
22405,Sourasky Med Ctr
22406,South African Astron Observ
22407,South African Astrophys Observ
22408,South African Dept Environm Affairs
22409,South African Environm Observat Network
22410,South African Inst Aquat Biodivers
22411,South African Med Res Council
22412,South African Museum
22413,South African Natl Biodivers Inst
22414,South African Natl Parks
22415,South African Natl Pk
22416,South African Natl Space Agcy SANSA
22417,South African Sugarcane Res Inst
22418,South Asian Publ Hlth Forum
22419,South Asian Univ
22420,South Atlantic Fishery Management Council
22421,South Australian Hlth & Med Res Inst
22422,South Australian Museum
22423,South Australian Res & Dev Inst
22424,South Australian Res & Dev Inst Aquat Sci
22425,South Australian Res & Dev Inst SARDI Aquat Sci
22426,South Australian Water Corp
22427,South Border Coll ECOSUR
22428,South Broward Hosp
22429,South Brunswick Sch Dist
22430,South Carolina Aquarium
22431,South Carolina Area Hlth Educ Consortium
22432,South Carolina Coll Pharm
22433,South Carolina Dept Environm Hlth Control
22434,South Carolina Dept Hlth & Environm Control
22435,South Carolina Dept Nat Resources
22436,South Carolina Oncol Associates
22437,South Cent SWAT North Haven
22438,South Cent Univ Nationalities
22439,South China Agr Univ
22440,South China Bot Garden
22441,South China Med Univ
22442,South China Normal Univ
22443,South China Sea Marine Engn & Environm Inst
22444,South China Univ Technol
22445,South Coll
22446,South Coll Sch Pharm
22447,South Dakota Sch Mines & Technol
22448,South Dakota State Hist Soc
22449,South Dakota State Univ
22450,South Dakota Wheat Growers Assoc
22451,South East Phys Network
22452,South East Phys Network SEPNet
22453,South East Sydney Local Hlth Dist
22454,South Eastern Hlth & Social Care Trust
22455,South Florida Bone Marrow Stem Cell Transplant In
22456,South Florida Ctr Gastroenterol
22457,South Florida Ecosyst Off
22458,South Florida Lower Extrem Ctr
22459,South Florida Nat Resources Ctr
22460,South Florida Reg Lab
22461,South Florida Water Management Dist
22462,South Florida Wildlife Ctr
22463,South Georgia Vet Hlth Serv
22464,South Georgia Vet Hlth Syst
22465,South Korean Rural Dev Adm
22466,South London & Maudsley NHS Fdn Trust
22467,South London & Maudsley NHS Trust & Kings Coll Lo
22468,South Luangwa Conservat Soc
22469,South Nassau Commun Hosp
22470,South Nassau Communities Hosp
22471,South Sci SAC
22472,South Shore Hosp
22473,South Shore Neurol Associates
22474,South Texas Blood & Tissue Ctr
22475,South Texas Coll
22476,South Texas Coll Law
22477,South Texas Hlth Care Syst
22478,South Texas Vet Healthcare Syst
22479,South Texas Vet Hlth Care Syst
22480,South Texas Wound Associated PA
22481,South Univ
22482,South Univ Sci & Technol China
22483,South Univ Virginia Beach
22484,South Ural State Med Univ
22485,South Ural State Univ
22486,South Valley Univ
22487,South Vet Hlth Care Syst
22488,South West Forestry Univ
22489,South West Healthcare
22490,South West London Elective Orthopaed Ctr
22491,South West Univ Sci & Technol
22492,Southampton Gen Hosp
22493,Southampton Natl Hlth Serv Fdn Trust
22494,Southampton Univ
22495,Southampton Univ Hosp
22496,Southcent Fdn
22497,Southeast Aquat Resources Partnership
22498,Southeast CCC Novant Hlth Derrick L Davis Forsyth
22499,Southeast Canc Consortium Upstate NCORP
22500,Southeast Clin Oncol Res Consortium NCORP
22501,Southeast Ctr Integrated Metabol
22502,Southeast Ctr Res Reduce Dispar Oral Hlth
22503,Southeast Fisheries Sci Ctr
22504,Southeast Louisiana Vet Hlth Care Syst
22505,Southeast Natl TB Ctr
22506,Southeast Univ
22507,Southeast Univ China
22508,Southeastern Hand Ctr
22509,Southeastern Integrated Med
22510,Southeastern Louisiana Univ
22511,Southeastern Natl TB Ctr
22512,Southeastern Orthoped Phys Therapy
22513,Southeastern Pathol Associates
22514,Southeastern Program Evaluat Inc
22515,Southeastern Retina Associates PC
22516,Southeastern Sports Med
22517,Southern AZ VA Hlth Care Syst
22518,Southern AZ VA Hlth Care Syst 3 124
22519,Southern African Large Telescope Fdn
22520,Southern Alberta Inst Technol
22521,Southern Arizona VA Hlth Care Syst
22522,Southern Arizona VA Hlth Care Syst 3 124
22523,Southern Arizona Vet Affairs Hosp
22524,Southern Arkansas Univ
22525,Southern Calif Coastal Water Res Project
22526,Southern Calif Coastal Water Res Project Author
22527,Southern Calif Coastal Water Res Project Author S
22528,Southern Calif Coastal Water Res Project SCCWRP A
22529,Southern Calif Coll Optometry
22530,Southern Calif Ctr Sexual Hlth & Survivorship Med
22531,Southern Calif GI Ctr
22532,Southern Calif Liver Ctr
22533,Southern Calif Res Ctr
22534,Southern Calif Vet Specialty Hosp
22535,Southern Co Serv Inc
22536,Southern Connecticut State Univ
22537,Southern Cross Univ
22538,Southern Embryo
22539,Southern Fed Inst Educ & Technol
22540,Southern Fed Inst IFSul
22541,Southern Gardens Citrus
22542,Southern Illinois Sch Med
22543,Southern Illinois Univ
22544,Southern Illinois Univ Carbondale
22545,Southern Illinois Univ Edwardsville
22546,Southern Inst Forest Genet
22547,Southern Med Univ
22548,Southern Med Univ Guangzhou
22549,Southern Methodist Univ
22550,Southern Nazarene Univ
22551,Southern Nevada Reg Profess Dev Program
22552,Southern New Hampshire Univ
22553,Southern Ohio Med Ctr
22554,Southern Operat Ctr
22555,Southern Oregon Univ
22556,Southern Patagonia Natl Univ
22557,Southern Res
22558,Southern Res Inst
22559,Southern Swedish Forest Res Ctr
22560,Southern Tohoku Hosp
22561,Southern Univ
22562,Southern Univ & A&M Coll
22563,Southern Univ A & M Coll
22564,Southern Univ A&M Coll
22565,Southern Univ Coll
22566,Southern Univ Sci & Technol
22567,Southern Utah Univ
22568,Southhampton Univ
22569,Southlake Orthopaed
22570,Southmead Hosp
22571,Southpaws Specialty Surg Anim
22572,Southwest Baptist Univ
22573,Southwest Behav Hlth Serv
22574,Southwest CARE Ctr
22575,Southwest Care Ctr
22576,Southwest Citrus Res & Extens Ctr
22577,Southwest Collaborat Innovat Ctr Swine Qual & Saf
22578,Southwest Fisheries Sci Ctr
22579,Southwest Florida Res & Educ Ctr
22580,Southwest Florida Water Management Dist
22581,Southwest Forestry Univ
22582,Southwest Georgia Family Med Residency Program
22583,Southwest Jiao Tong Univ
22584,Southwest Jiaotong Univ
22585,Southwest Med Univ
22586,Southwest Petr Univ
22587,Southwest Purdue Agr Ctr
22588,Southwest Reg Wound Care Ctr
22589,Southwest Reg Wound Ctr
22590,Southwest Res Inst
22591,Southwest Univ
22592,Southwest Univ Finance & Econ
22593,Southwest Univ Nationalities
22594,Southwest Washington Med Ctr
22595,Southwestern Oklahoma State Univ
22596,Southwestern Univ
22597,Southwestern Univ Finance & Econ
22598,Space Coast Canc Ctr
22599,Space Coast Med Associates
22600,Space Dynam Lab
22601,Space Geomat Ltd
22602,Space Res Inst
22603,Space Res Inst Russian Acad Sci
22604,Space Sci Inst
22605,Space Telescope Sci Inst
22606,Space Telescope Sci Inst STScI
22607,Space Time Ventures
22608,Space Vehicles Directorate
22609,SpaceX Rocket Dev Facil
22610,Spalding Univ
22611,Spanish Agcy Med & Hlth Care Prod
22612,Spanish Agcy Med & Med Devices AEMPS
22613,Spanish Canc Res Ctr
22614,Spanish Council Sci Res
22615,Spanish Council Sci Res CSIC
22616,Spanish Ctr Pharmacoepidemiol Res CEIFE
22617,Spanish Natl Canc Ctr CNIO
22618,Spanish Natl Canc Res Ctr
22619,Spanish Natl Canc Res Ctr CNIO
22620,Spanish Natl Inst Bioinformat ELIXIR Es CIPF
22621,Spanish Res Council CSIC
22622,Spanish Res Council IQAC CSIC
22623,Spark Therapeut
22624,Spark Therapeut Inc
22625,Sparks Ctr Infect Dis
22626,Sparrow Hosp Neonatol
22627,Spartanburg Reg Hosp
22628,Spartanburg Reg Med Ctr
22629,Spaulding Rehabil Hosp
22630,Spay ASAP Inc
22631,Special Lite Inc
22632,Special Warfare Med Grp Airborne
22633,Specialty Orthopaed Surg
22634,Spectral Energies LLC
22635,Spectral Sci Inc
22636,Spectre Grp Int
22637,Spectrum Health Butterworth Campus
22638,Spectrum Hlth
22639,Spectrum Hlth Butterworth Campus
22640,Spectrum Hlth Care
22641,Spectrum Hlth Hosp
22642,Spectrum Hlth Hosp Butterworth
22643,Spectrum Hlth Med Grp
22644,Spectrum Hlth Syst
22645,Spedali Civil Brescia
22646,Spedali Civili Brescia
22647,Spedali Civili Hosp
22648,Spelman Coll
22649,Spherix
22650,Spinal Cord & Brain Injury Res Ctr
22651,Spinal Hlth Int Inc
22652,Spinal Modulat Inc
22653,Spine & Pain Inst New York
22654,Spine & Sport
22655,Spine Inst Southern New Jersey
22656,Spine Pain Diagnost Associates
22657,Spirito Santo Hosp
22658,Spital Region Rheintal Werdenberg Sarganserland
22659,Spitzer Sci Ctr
22660,Sports Legacy Inst
22661,Sports Med Biodynam Ctr
22662,Sports Neurol Clin
22663,Sports Phys Therapy New York
22664,Sports Turf Technol
22665,Spot Observ
22666,Springer Nat
22667,Springfield Clin
22668,Springfield Coll
22669,Springhurst Anim Hosp
22670,Sq Kilometer Array South Africa
22671,Sq Kilometre Array Org
22672,Sree Chitra Tirunal Inst Med Sci & Technol
22673,Sri Chitra Tirunal Inst Med Sci & Technol
22674,Sri Ganga Ram Hosp
22675,Sri Lanka Dent Assoc
22676,Sri Ramachandra Univ
22677,Sri Ramakrishna Mission Vidyalaya Coll Arts & Sci
22678,Sri Siddhartha Univ
22679,Sri Sivasubramaniya Nadar SSN Coll Engn
22680,Sri Venkateswara Inst Med Sci
22681,Srinakharinwirot Univ
22682,St Adalbert Hosp
22683,St Agnes Hosp Ctr
22684,St Ambrogio Clin Inst
22685,St Ambrose Univ
22686,St Andrews Community Hosp
22687,St Anna Childrens Canc Res Inst
22688,St Anna Childrens Hosp
22689,St Anna Hosp
22690,St Anna Kinderkrebsforsch
22691,St Anna Kinderkrebsforschung
22692,St Anselm Coll
22693,St Anthony Hosp
22694,St Antoine Hosp
22695,St Antonio Abate Hosp
22696,St Antonius Hosp
22697,St Augustine Alligator Farm Zool Pk
22698,St Barnabas Hlth
22699,St Barnabas Hosp
22700,St Barnabus Med Ctr
22701,St Bartholomews Hosp
22702,St Boniface Haiti Fdn
22703,St Camillo Forlanini Hosp
22704,St Camillo Forlanini Hospital
22705,St Catharine Coll
22706,St Catherine Univ
22707,St Catherines Isl Fdn
22708,St Catherines West Rehabil Hosp
22709,St Charles Hosp
22710,St Charles Psychiat Associates
22711,St Christophers Hosp Children
22712,St Clair Nephrol Res
22713,St Claire Med Ctr
22714,St Claire Reg Med Ctr
22715,St Cloud State Univ
22716,St Cloud VA Hlth Care Syst
22717,St Davids Med Cntr
22718,St Davids Med Ctr
22719,St Davids North Austin Med Ctr
22720,St Dominics Jackson Mem Hosp
22721,St Edwards Univ
22722,St Elizabeth Healthcare
22723,St Elizabeth Hlth Care
22724,St Elizabeth Hlth Ctr
22725,St Elizabeth Hosp
22726,St Elizabeth Phys
22727,St Elizabeth Phys Reg Diabet Ctr
22728,St Elizabeths Med Ctr
22729,St Elizabeths Med Ctr Boston
22730,St Frances Cabrini Ctr Canc Care
22731,St Francis Heart Ctr
22732,St Francis Hosp
22733,St Francis Hosp Inc
22734,St Francis Med Ctr
22735,St Francis Sales Parish
22736,St Francis Sch
22737,St Francis Univ
22738,St Francis Vet Specialists
22739,St Francis Xavier Univ
22740,St Franzisku Hosp Munster
22741,St Franziskus Hosp
22742,St Franziskus Hosp Munster
22743,St Georg Hosp
22744,St George Hosp
22745,St George Med Univ
22746,St George Univ London
22747,St Georges Med Sch
22748,St Georges Sch
22749,St Georges Univ
22750,St Georges Univ Hosp NHS Fdn Trust
22751,St Georges Univ London
22752,St Georgess Univ London
22753,St Gertrauden Hosp
22754,St Gertrauden Hosp Berlin
22755,St Gorans Sjukhus
22756,St Helena Hosp
22757,St Hyacinthe & Guelph Publ Hlth Agcy Canada
22758,St Imre Teaching Hosp
22759,St James Hosp
22760,St James Med Ctr
22761,St James Sch Med
22762,St James Univ Hosp
22763,St John Fisher Coll
22764,St John Hosp & Med Ctr
22765,St John Providence Hlth Syst
22766,St John Providence Hosp
22767,St John Providence Hosptial
22768,St Johns
22769,St Johns Cty Cooperat Extens Serv
22770,St Johns Cty Extens
22771,St Johns Healtheast
22772,St Johns Hosp
22773,St Johns Hosp Healtheast
22774,St Johns Med Coll & Hosp
22775,St Johns Med Coll & Res Inst
22776,St Johns Mercy Med Ctr
22777,St Johns Natl Acad Hlth Sci
22778,St Johns Reg Med Ctr
22779,St Johns River Water Management Dist
22780,St Johns Riverwater Management Dist
22781,St Johns Univ
22782,St Joseph Healthcare Syst
22783,St Joseph Heritage Healthcare
22784,St Joseph Hosp
22785,St Joseph Med Ctr
22786,St Joseph Mercy Ann Arbor
22787,St Joseph Mercy Hlth Syst
22788,St Joseph Mercy Hosp
22789,St Joseph Univ
22790,St Josephs Childrens Hosp
22791,St Josephs Childrens Hosp Tampa
22792,St Josephs Coll
22793,St Josephs Healthcare
22794,St Josephs Healthcare Hamilton
22795,St Josephs Hosp
22796,St Josephs Hosp Tampa
22797,St Josephs Med Ctr
22798,St Josephs Reg Med Ctr
22799,St Josephs Translat Res Inst
22800,St Josephs Univ
22801,St Jude Childrens Hosp
22802,St Jude Childrens Res Hosp
22803,St Jude Med
22804,St Jude Med Neuromodulat Div
22805,St Jude Res Hosp
22806,St Jude Thaddeus Parish
22807,St Justine Univ Hosp Ctr
22808,St Laszlo Teaching Hosp
22809,St Lawrence Univ
22810,St Leo Coll Business
22811,St Leo Univ
22812,St Louis
22813,St Louis Cardinals Baseball Org
22814,St Louis Childrens Hosp
22815,St Louis Coll Pharm
22816,St Louis Cord Blood Bank
22817,St Louis Hlth Literacy Ctr
22818,St Louis Shriners Hosp Children
22819,St Louis Univ
22820,St Louis Univ Hosp
22821,St Louis Univ Sch Med
22822,St Louis VA Healthcare Syst
22823,St Louis Zoo
22824,St Louis Zoo Inst Conservat Med
22825,St Luc Univ Hosp
22826,St Luc Univ Hosp & Canc Ctr
22827,St Lucie Cty Mosquito Control Dist
22828,St Lukes Adv Liver Therapies
22829,St Lukes Canc Inst
22830,St Lukes Episcopal Hosp
22831,St Lukes Hosp
22832,St Lukes Hosp & Med Ctr
22833,St Lukes Hosp Kansas City
22834,St Lukes Humphreys Diabet Ctr
22835,St Lukes Int Hosp
22836,St Lukes Int Univ
22837,St Lukes Med Ctr
22838,St Lukes Mid Amer Heart Inst
22839,St Lukes Mt States Tumor Inst
22840,St Lukes Neurosurg Associates
22841,St Lukes Radiat Oncol Network
22842,St Lukes Rehabil Inst
22843,St Lukes Roosevelt Hosp
22844,St Lukes Texas Heart Inst
